id_protein,feature1,feature2,feature3,feature4,feature5,feature6,feature7,class_label
P0957,0.6144229231910477,0.76,0.9500005329377011,0.5,0.7757691692764191,0.5880769435745269,0.4988463793197967,om
P0958,0.7252489859868083,0.8431673426754611,0.48,0.5,0.8497061363047512,0.5736653146490777,0.28683265732453883,om
P0959,0.7714256739964239,0.5856824139606633,0.48,0.5,0.8728716300178803,0.5114662380464888,0.21283106596781548,om
P0960,0.6865584426812343,0.6037662292750624,0.48,0.5,0.7562337707249376,0.3934415573187656,0.24097401586889036,om
P0961,0.6714086891111852,0.7275415049494612,0.6624316514743966,0.5,0.7115747089090302,0.4861328158382759,0.4161328158382759,om
P0962,0.67,0.88,0.48,0.5,0.73,0.5,0.25,om
P0963,0.6739235432113235,0.6372917481464118,0.48,0.5,0.7202776691381176,0.4012152913577353,0.2975694172845294,om
P0964,0.64,0.57,0.48,0.5,0.7,0.33,0.26,om
P0965,0.74,0.78,0.48,0.5,0.75,0.54,0.15,om
P0966,0.6074990512448161,0.7516672991701225,0.48,0.5,0.515835547095429,0.3313894159751022,0.3313894159751022,om
P0967,0.6675925278603699,0.581037011144148,0.48,0.5,0.738629539004518,0.363111033432444,0.23240747213963003,om
P0968,0.7413990124114267,0.7772019751771466,0.48,0.5,0.7611920992914134,0.54419703723428,0.17098518617140018,om
P0969,0.6856867672530927,0.6072529309876288,0.48,0.5,0.7527470690123712,0.3943132327469072,0.24881909472216474,om
P0970,0.77,0.57,0.48,0.5,0.88,0.53,0.2,om
P0971,0.7771726277813175,0.681211730950864,0.48,0.5,0.8239413452456802,0.401211730950864,0.29282737221868255,om
P0972,0.6685520994476586,0.6128281491714879,0.48,0.5,0.7214140745857439,0.3799661740334025,0.2885520994476585,om
P0973,0.6392785042306001,0.5642280338448006,0.48,0.5,0.7064934619245993,0.3386579492327991,0.26144299153879985,om
P0974,0.6314613406693245,0.5016907253545956,0.48,0.5,0.7768479339760799,0.4324639119681066,0.2770773186613511,om
P0975,0.5729389634894579,0.7058779269789158,0.6482065253629525,0.5,0.77,0.4343990400643828,0.4726431861065513,om
P0976,0.68,0.76,0.48,0.5,0.84,0.45,0.27,om
P0977,0.6966190119699752,0.6743173652532674,0.48,0.5,0.7023016467167079,0.41661901196997525,0.3332380239399505,om
P0978,0.7181632824649334,0.7065014503721714,0.48,0.5,0.6974927481391433,0.42650145037217135,0.3518367175350665,om
P0979,0.6382525819713885,0.590969016343338,0.48,0.5,0.6912629098569425,0.34397934422889204,0.263494836057223,om
P0980,0.75,0.76,0.48,0.5,0.83,0.57,0.3,om
P0981,0.74,0.9,0.48,0.5,0.57,0.53,0.29,om
P0982,0.6826921887399005,0.7643075019838406,0.48,0.5,0.8410768754959601,0.45699969072374097,0.27107687549596016,om
P0983,0.6777386532513126,0.8748408978324583,0.48,0.5,0.7467670820445104,0.5103182043350833,0.2551591021675417,om
P0984,0.703745967707319,0.6933225805528506,0.48,0.5,0.6904233871544684,0.423745967707319,0.3474919354146379,om
P0985,0.6700450865450515,0.7000112716362629,0.48,0.5,0.6650169074543943,0.42001127163626284,0.3200450865450515,om
P0986,0.69,0.59,0.48,0.5,0.77,0.39,0.21,om
P0987,0.6,0.76,1.0,0.5,0.77,0.59,0.52,om
P0988,0.667852054513227,0.6117780817698405,0.48,0.5,0.7208890408849202,0.3787410953981473,0.28785205451322704,om
P0989,0.676740031801216,0.881925723371776,0.48,0.5,0.7145942130257921,0.502888585057664,0.253851446743552,om
P0990,0.6836459357435225,0.765833497189636,0.48,0.5,0.841458374297409,0.45947943293315846,0.271458374297409,om
P0991,0.7252901646408879,0.6252901646408879,0.48,0.5,0.7935267764272586,0.3939211294045431,0.2413690352363448,om
P0992,0.6500455172642041,0.7415549909135768,0.48,0.5,0.6926219963654308,0.4142225045432116,0.36631099818271534,om
P0993,0.7474565741020952,0.76,0.48,0.5,0.8303633465568435,0.5656398413178774,0.29890996032946937,om
P0994,0.5225207710012224,0.8086732784204093,0.48,0.5,0.7194693113681637,0.38066336078979535,0.3797346556840819,om
P0995,0.6774900186604651,0.5691500311007753,0.48,0.5,0.774169993779845,0.4025099813395348,0.2245949782294573,om
P0996,0.7779761472925858,0.6577376202184434,0.48,0.5,0.8401192635370712,0.42631008519638514,0.2717853256332718,om
P0997,0.65,0.51,0.48,0.5,0.66,0.54,0.33,om
P0998,0.684302236313927,0.7935177319797373,0.48,0.5,0.7185466455291095,0.5006688501367008,0.36642444092151827,om
P0999,0.5625199089459335,0.6789500379391944,0.48,0.5,0.7691600303513555,0.3608399696486445,0.4468501138175831,om
P1000,0.645967377048247,0.5723869508192988,0.48,0.5,0.7083543278675457,0.3371608524578964,0.254032622951753,om
P1001,0.64,0.57,0.48,0.5,0.7,0.33,0.26,om
P1002,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
P1003,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1004,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
P1005,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1006,0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
P1007,0.6752526404483995,0.5184841573096032,1.0,0.5,0.6389894382064021,0.5642420786548016,0.22303168538079376,omL
P1008,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1009,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1010,0.6772886024786753,0.47962683851279486,1.0,0.5,0.5330845590085299,0.5703731614872052,0.33925367702558973,omL
P1011,0.6727035443321329,0.5439170252527012,1.0,0.5,0.6505375948375351,0.5806758860830331,0.16946240516246483,omL
P1012,0.7035389165817162,0.4745374376911385,1.0,0.5,0.5426137919639932,0.588384729145429,0.27738620803600683,omL
P1013,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1014,0.7502107104972224,0.5337196359115746,1.0,0.5,0.4194732237569438,0.556491074585648,0.10564823259675801,omL
P1015,0.7074349934610261,0.5574869986922052,1.0,0.5,0.5514385189630243,0.5650260026155896,0.10384750980846084,omL
P1016,0.6997180557028609,0.5188858586929898,1.0,0.5,0.47861755027739683,0.5527785353267526,0.23362436821816993,omL
P1017,0.7305926968264254,0.562118539365285,1.0,0.5,0.48428117920336666,0.5557629212694299,0.06911095476036205,omL
P1018,0.6849370768891282,0.48506292311087185,1.0,0.5,0.6035430770362396,0.5565827691855042,0.2832913845927521,omL
P1019,0.6686735200843564,0.49,1.0,0.5,0.5746940803374255,0.5556632399578219,0.3253059196625745,omL
P1020,0.6723751380321858,0.4990001003870442,1.0,0.5,0.5208747866775312,0.557749974903239,0.32062456080668167,omL
P1021,0.6988740824238832,0.5182720599446423,1.0,0.5,0.47992187261763514,0.5529319850138394,0.23630973774218997,omL
P1022,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
P1023,0.6945788571302606,0.4946975714569136,1.0,0.5,0.5739740000440878,0.5861447142825651,0.24602599995591218,omL
P1024,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
P1025,0.6977573296572976,0.48754600827108036,1.0,0.5,0.5628493461994584,0.5869393324143244,0.2571506538005417,omL
P1026,0.6778082523266824,0.49,1.0,0.5,0.6112330093067293,0.5510958738366589,0.28876699069327066,omL
P1027,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
P1028,0.687278834765975,0.5111226217765565,1.0,0.5,0.5995240783190878,0.5843197086914937,0.22047592168091218,omL
P1029,0.6946801621403148,0.4691919027158111,1.0,0.5,0.5261279351438741,0.5808080972841889,0.3183838054316222,omL
P1030,0.7058204646639583,0.5233239743010606,1.0,0.5,0.4691865546102463,0.5516690064247349,0.2142076124328599,omL
P1031,0.6678132780774506,0.5368796684647036,1.0,0.5,0.6337593369294071,0.5756265561549012,0.20373443845098818,omL
P1032,0.7280383301845755,0.5394824219524185,1.0,0.5,0.4348498533511106,0.5476293945118954,0.14351440395816892,omL
P1033,0.7059247895990977,0.4640752104009023,1.0,0.5,0.5335840346696744,0.5845663861321302,0.2972831930660651,omL
P1034,0.7387681269731635,0.5422383350872565,1.0,0.5,0.4567552028523235,0.543470208114093,0.1036956190805094,omL
P1035,0.6761838467949731,0.5360863447113107,1.0,0.5,0.6383565362175943,0.5815459616987433,0.18164346378240576,omL
P1036,0.7494686197967481,0.551749884263776,1.0,0.5,0.4270316116756998,0.5422812644670281,0.0715941406097558,omL
P1037,0.7352617003304845,0.5391215114048751,1.0,0.5,0.46649527685976516,0.5438598110743906,0.1142148990085464,omL
P1038,0.6604377055306416,0.4926262331838493,1.0,0.5,0.5452524663676986,0.5608754110612831,0.35124588938716894,omL
P1039,0.7120964456102137,0.4638434836187252,1.0,0.5,0.5147588859744656,0.5882529619914885,0.28986717955063357,omL
P1040,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1041,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
P1042,0.6884323415247634,0.4729405950851419,1.0,0.5,0.5286270633900947,0.5770594049148581,0.32588119017028383,omL
P1043,0.671046577723999,0.48337205336560063,1.0,0.5,0.5355813689104004,0.5666279466343994,0.34674410673120126,omL
P1044,0.676871883241379,0.5087687005517263,1.0,0.5,0.6325124670344842,0.5593843502758632,0.2424625988965475,omL
P1045,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1046,0.6861086950895195,0.553221739017904,1.0,0.5,0.6132847842403935,0.5735565219641922,0.13583695736572077,omL
P1047,0.6924821764115628,0.5136234010265911,1.0,0.5,0.4898002728184939,0.5540941497433522,0.25664762050866385,omL
P1048,0.6971721025029546,0.4728278974970454,1.0,0.5,0.5627596583234846,0.5728961366706061,0.29144806833530307,omL
P1049,0.7295769281232494,0.49589103489262376,1.0,0.5,0.4710576796918767,0.5736858932306256,0.2053781807376282,omL
P1050,0.6736184016586525,0.5282895900480851,1.0,0.5,0.6455263933653901,0.5691447950240425,0.20342081990382996,omL
P1051,0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
P1052,0.6813972863424465,0.5055616627945064,1.0,0.5,0.5069314665616739,0.5561095843013735,0.29191772527403426,omL
P1053,0.6914785364497837,0.47852146355021624,1.0,0.5,0.5817382118340542,0.5653047152663784,0.2876523576331892,omL
P1054,0.6699793025273295,0.5498758151639765,1.0,0.5,0.6597516303279531,0.5799586050546588,0.1604139494534115,omL
P1055,0.7531319780116117,0.5666263956023223,1.0,0.5,0.4189172637663261,0.5467472087953553,0.03530203298258247,omL
P1056,0.6867304650544934,0.5094403382214497,1.0,0.5,0.49868928127941936,0.5551399154446376,0.2749485202811574,omL
P1057,0.6731007291573421,0.5430233593959805,1.0,0.5,0.6491474479493029,0.5807751822893354,0.17085255205069713,omL
P1058,0.6782669002608414,0.49,1.0,0.5,0.6130676010433651,0.5508665498695794,0.2869323989566349,omL
P1059,0.6613436257109264,0.4980617542655585,1.0,0.5,0.556123508531117,0.5626872514218528,0.3331274857814716,omL
P1060,0.6776748905657114,0.5039506566057317,1.0,0.5,0.6293004377371545,0.5569753283028659,0.25209868678853664,omL
P1061,0.672073011537583,0.5504146023075166,1.0,0.5,0.6539882665410095,0.5791707953849667,0.15689048269362557,omL
P1062,0.6674081458575025,0.49,1.0,0.5,0.5696325834300099,0.5562959270712489,0.33036741656999014,omL
P1063,0.7665548708389235,0.5693109741677846,1.0,0.5,0.3799908745671219,0.5413780516644306,0.015167693741614766,omL
P1064,0.6930236413523388,0.47697635864766114,1.0,0.5,0.5765878621588705,0.5673648551364519,0.28868242756822593,omL
P1065,0.6706146988922677,0.5463118066463943,1.0,0.5,0.6575412044309296,0.5781559033231971,0.16737638670721147,omL
P1066,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
P1067,0.6980100845377732,0.5556020169075546,1.0,0.5,0.5787707548404578,0.5687959661848907,0.11798487319334025,omL
P1068,0.753773939825328,0.5402522230131014,1.0,0.5,0.4105651504366799,0.5535217168122266,0.08842595751091445,omL
P1069,0.7008216754085381,0.4806512303307892,1.0,0.5,0.5521241360701166,0.5877054188521345,0.26787586392988344,omL
P1070,0.732919912205719,0.5625839824411438,1.0,0.5,0.4775322546034151,0.5548320351177124,0.06562013169142158,omL
P1071,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1072,0.679525365340962,0.49,1.0,0.5,0.6181014613638477,0.5502373173295191,0.28189853863615233,omL
P1073,0.6644206174270744,0.5165237045624463,1.0,0.5,0.5930474091248926,0.5688412348541487,0.2715876514585124,omL
P1074,0.7014465045813916,0.5562893009162784,1.0,0.5,0.5688051367139646,0.5674213981674434,0.11283024312791273,omL
P1075,0.7238713312762933,0.5364518772918496,1.0,0.5,0.4412897607548195,0.5483870306770376,0.15677303684815774,omL
P1076,0.6641589692195178,0.5149538153171064,1.0,0.5,0.5899076306342128,0.5683179384390354,0.27682061560964544,omL
P1077,0.7236821652415333,0.5288285913258073,1.0,0.5,0.49866065210685206,0.5451464260842741,0.14895350427540027,omL
P1078,0.6679613470312326,0.5377680821873952,1.0,0.5,0.6355361643747904,0.5759226940624651,0.2007730593753493,omL
P1079,0.7238751474633528,0.4854377703494802,1.0,0.5,0.48531213134161794,0.5784373771138727,0.23293678726046133,omL
P1080,0.6876996643031118,0.48230033569688824,1.0,0.5,0.5943344523229608,0.5602662190708158,0.2851331095354079,omL
P1081,0.7240545793653176,0.5608109158730635,1.0,0.5,0.503241719840579,0.558378168253873,0.07891813095202359,omL
P1082,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1083,0.7623196808282375,0.5631730496251,1.0,0.5,0.39133421992156237,0.5408533687968625,0.033040957515287406,omL
P1084,0.7022154959567989,0.5207021788776719,1.0,0.5,0.47475786988494717,0.552324455280582,0.2256779674101853,omL
P1085,0.6645624504780812,0.5173747028684871,1.0,0.5,0.5947494057369741,0.5691249009561623,0.2687509904383766,omL
P1086,0.7088608177317636,0.4611391822682364,1.0,0.5,0.5237972742274546,0.5884810903090181,0.29924054515450904,omL
P1087,0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
P1088,0.6711545839830624,0.49,1.0,0.5,0.5846183359322495,0.5544227080084688,0.3153816640677505,omL
P1089,0.7542920491282362,0.5412020900684331,1.0,0.5,0.4092698771794094,0.5530899590598032,0.08592176254685814,omL
P1090,0.6764872021485373,0.5019906924716635,1.0,0.5,0.5145197784977151,0.5570023268820842,0.3075407204364722,omL
P1091,0.6788590996917903,0.49684540184925896,1.0,0.5,0.6245636012328393,0.5534227009246295,0.2663091963014821,omL
P1092,0.6683237861042831,0.5399427166256988,1.0,0.5,0.6398854332513976,0.5766475722085662,0.19352427791433746,omL
P1093,0.6604577551852704,0.49,1.0,0.5,0.5418310207410815,0.5597711224073648,0.3581689792589185,omL
P1094,0.6638773387342977,0.49,1.0,0.5,0.5555093549371907,0.5580613306328512,0.34449064506280935,omL
P1095,0.7588370872296826,0.5677674174459365,1.0,0.5,0.4023724470339206,0.544465165108127,0.026744369155476184,omL
P1096,0.6608832339088073,0.4952994034528438,1.0,0.5,0.5505988069056876,0.5617664678176146,0.34233532182385407,omL
P1097,0.6802200982869586,0.47786794102782487,1.0,0.5,0.5319119606852166,0.5721320589721751,0.3357358820556497,omL
P1098,0.6753427148694288,0.5179437107834279,1.0,0.5,0.6386291405222853,0.563971855391714,0.22411257843314417,omL
P1099,0.7511214265696092,0.5353892820442835,1.0,0.5,0.417196433575977,0.5557321445253257,0.10124643824688889,omL
P1100,0.6628332688099726,0.5069996128598353,1.0,0.5,0.5739992257196705,0.5656665376199451,0.30333462380054904,omL
P1101,0.7156055334845918,0.5591211066969184,1.0,0.5,0.5277439528946839,0.5617577866061633,0.09159169977311231,omL
P1102,0.6764382428882367,0.51137054267058,1.0,0.5,0.6342470284470534,0.56068527133529,0.23725891465883997,omL
P1103,0.6874386892841202,0.4825613107158799,1.0,0.5,0.5952043690529328,0.5599182523788269,0.28495912618941344,omL
P1104,0.7484198968102354,0.5304364774854315,1.0,0.5,0.42395025797441155,0.5579834193248039,0.1143038320838623,omL
P1105,0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
P1106,0.68065337635242,0.5260299032070551,1.0,0.5,0.6227131827665301,0.5826633440881049,0.19728681723346989,omL
P1107,0.6704021636072093,0.49,1.0,0.5,0.5816086544288368,0.5547989181963955,0.31839134557116316,omL
P1108,0.7171262160114376,0.4730647293543022,1.0,0.5,0.502184459971406,0.5840614866571353,0.2655566226113851,omL
P1109,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
P1110,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
P1111,0.6812525141831599,0.5246818430878902,1.0,0.5,0.6206162003589403,0.5828131285457899,0.1993837996410597,omL
P1112,0.6707542667280129,0.5454743996319229,1.0,0.5,0.6569829330879485,0.5777371998159614,0.1690512007361544,omL
P1113,0.6885286608440341,0.5083105131009235,1.0,0.5,0.5951496870458809,0.5846321652110085,0.22485031295411917,omL
P1114,0.7546892929556451,0.566937858591129,1.0,0.5,0.4144010504286292,0.546124282817742,0.03296606056653233,omL
P1115,0.6739635076977002,0.4816218953813799,1.0,0.5,0.53441459692092,0.5683781046186202,0.3432437907627598,omL
P1116,0.6728918951574608,0.4993759237508806,1.0,0.5,0.5200761620293788,0.5576560190622799,0.31898033358989736,omL
P1117,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
P1118,0.7194771774841985,0.5598954354968397,1.0,0.5,0.5165161852958245,0.5602091290063206,0.08578423377370235,omL
P1119,0.7206365858153473,0.5601273171630694,1.0,0.5,0.513153901135493,0.5597453656738611,0.0840451212769791,omL
P1120,0.6800894215641153,0.4900794858347692,1.0,0.5,0.6197516067663462,0.5499900642706539,0.279731735307654,omL
P1121,0.7466755376808425,0.5530367546769763,1.0,0.5,0.4060468963114252,0.544240811330756,0.08421419828822835,omL
P1122,0.6879933661437659,0.4820066338562341,1.0,0.5,0.593355446187447,0.5606578215250212,0.2853289107625106,omL
P1123,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1124,0.6722976540128451,0.5362140759229296,1.0,0.5,0.6508093839486198,0.5731070379614648,0.18757184815414085,omL
P1125,0.7166741350318723,0.4722359142250992,1.0,0.5,0.5033146624203193,0.5844382208067731,0.26774168067928394,omL
P1126,0.7459666874902369,0.5651933374980473,1.0,0.5,0.43969660627831303,0.5496133250039053,0.04604996876464468,omL
P1127,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
P1128,0.689213261906812,0.4724720428559128,1.0,0.5,0.5283146952372753,0.5775279571440872,0.32494408571182565,omL
P1129,0.7049291152829056,0.46507088471709446,1.0,0.5,0.5369029490569814,0.5832388203772074,0.2966194101886037,omL
P1130,0.7312178785493098,0.49889944400706787,1.0,0.5,0.46695530362672566,0.5723184345422418,0.1974469203450029,omL
P1131,0.7012433287759583,0.465254002734425,1.0,0.5,0.5235026684896167,0.584745997265575,0.31050800546885,omL
P1132,0.6779003019880084,0.49,1.0,0.5,0.6116012079520338,0.5510498490059959,0.28839879204796626,omL
P1133,0.6769247546462632,0.5084514721224206,1.0,0.5,0.6323009814149471,0.5592257360612103,0.24309705575515878,omL
P1134,0.7483221251934711,0.5542342728679789,1.0,0.5,0.4035021701555447,0.5439414317830052,0.078975056202592,omL
P1135,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1136,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1137,0.6763380925269974,0.49,1.0,0.5,0.6053523701079895,0.5518309537365014,0.2946476298920105,omL
P1138,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1139,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1140,0.7082664026011068,0.4639005941475095,1.0,0.5,0.5260675908961259,0.5895666006502767,0.29393240910387414,omL
P1141,0.6958089672827805,0.5551617934565561,1.0,0.5,0.5851539948799367,0.5696764130868878,0.12128654907582932,omL
P1142,0.6765863338172728,0.510481997096363,1.0,0.5,0.6336546647309087,0.5602409985481815,0.23903600580727402,omL
P1143,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
P1144,0.6755070255153546,0.5169578469078727,1.0,0.5,0.6379718979385818,0.5634789234539364,0.22608430618425465,omL
P1145,0.74,0.49,0.48,0.5,0.42,0.54,0.36,pp
P1146,0.7,0.61,0.48,0.5,0.56,0.52,0.43,pp
P1147,0.66,0.86,0.48,0.5,0.34,0.41,0.36,pp
P1148,0.73,0.78,0.48,0.5,0.58,0.51,0.31,pp
P1149,0.65,0.57,0.48,0.5,0.47,0.47,0.51,pp
P1150,0.72,0.86,0.48,0.5,0.17,0.55,0.21,pp
P1151,0.67,0.7,0.48,0.5,0.46,0.45,0.33,pp
P1152,0.67,0.81,0.48,0.5,0.54,0.49,0.23,pp
P1153,0.67,0.61,0.48,0.5,0.51,0.37,0.38,pp
P1154,0.63,1.0,0.48,0.5,0.35,0.51,0.49,pp
P1155,0.57,0.59,0.48,0.5,0.39,0.47,0.33,pp
P1156,0.71,0.71,0.48,0.5,0.4,0.54,0.39,pp
P1157,0.66,0.74,0.48,0.5,0.31,0.38,0.43,pp
P1158,0.67,0.81,0.48,0.5,0.25,0.42,0.25,pp
P1159,0.64,0.72,0.48,0.5,0.49,0.42,0.19,pp
P1160,0.68,0.82,0.48,0.5,0.38,0.65,0.56,pp
P1161,0.32,0.39,0.48,0.5,0.53,0.28,0.38,pp
P1162,0.7,0.64,0.48,0.5,0.47,0.51,0.47,pp
P1163,0.63,0.57,0.48,0.5,0.49,0.7,0.2,pp
P1164,0.74,0.82,0.48,0.5,0.49,0.49,0.41,pp
P1165,0.63,0.86,0.48,0.5,0.39,0.47,0.34,pp
P1166,0.63,0.83,0.48,0.5,0.4,0.39,0.19,pp
P1167,0.63,0.71,0.48,0.5,0.6,0.4,0.39,pp
P1168,0.71,0.86,0.48,0.5,0.4,0.54,0.32,pp
P1169,0.68,0.78,0.48,0.5,0.43,0.44,0.42,pp
P1170,0.64,0.84,0.48,0.5,0.37,0.45,0.4,pp
P1171,0.74,0.47,0.48,0.5,0.5,0.57,0.42,pp
P1172,0.75,0.84,0.48,0.5,0.35,0.52,0.33,pp
P1173,0.63,0.65,0.48,0.5,0.39,0.44,0.35,pp
P1174,0.69,0.67,0.48,0.5,0.3,0.39,0.24,pp
P1175,0.7,0.71,0.48,0.5,0.42,0.84,0.85,pp
P1176,0.69,0.8,0.48,0.5,0.46,0.57,0.26,pp
P1177,0.64,0.66,0.48,0.5,0.41,0.39,0.2,pp
P1178,0.63,0.8,0.48,0.5,0.46,0.31,0.29,pp
P1179,0.66,0.71,0.48,0.5,0.41,0.5,0.35,pp
P1180,0.69,0.59,0.48,0.5,0.46,0.44,0.52,pp
P1181,0.68,0.67,0.48,0.5,0.49,0.4,0.34,pp
P1182,0.64,0.78,0.48,0.5,0.5,0.36,0.38,pp
P1183,0.62,0.78,0.48,0.5,0.47,0.49,0.54,pp
P1184,0.76,0.73,0.48,0.5,0.44,0.39,0.39,pp
P1185,0.64,0.81,0.48,0.5,0.37,0.39,0.44,pp
P1186,0.29,0.39,0.48,0.5,0.52,0.4,0.48,pp
P1187,0.62,0.83,0.48,0.5,0.46,0.36,0.4,pp
P1188,0.56,0.54,0.48,0.5,0.43,0.37,0.3,pp
P1189,0.69,0.66,0.48,0.5,0.41,0.5,0.25,pp
P1190,0.69,0.65,0.48,0.5,0.63,0.48,0.41,pp
P1191,0.43,0.59,0.48,0.5,0.52,0.49,0.56,pp
P1192,0.74,0.56,0.48,0.5,0.47,0.68,0.3,pp
P1193,0.71,0.57,0.48,0.5,0.48,0.35,0.32,pp
P1194,0.61,0.6,0.48,0.5,0.44,0.39,0.38,pp
P1195,0.59,0.61,0.48,0.5,0.42,0.42,0.37,pp
P1196,0.74,0.74,0.48,0.5,0.31,0.53,0.52,pp
P1197,0.6601161992693383,0.78,0.48,0.5,0.464796651278658,0.4002323985386766,0.4001161992693383,pp
P1198,0.6818192481215584,0.6336384962431167,0.48,0.5,0.5809154887293502,0.43500586466857105,0.39772887218233755,pp
P1199,0.69,0.8,0.48,0.5,0.46,0.57,0.26,pp
P1200,0.6596990483031735,0.8930834261085757,0.48,0.5,0.36781942898190406,0.5931573352488856,0.5315786676244428,pp
P1201,0.59,0.61,0.48,0.5,0.42,0.42,0.37,pp
P1202,0.6083161607129624,0.6008419196435189,0.48,0.5,0.43831616071296237,0.3925257589305565,0.3791580803564812,pp
P1203,0.5611640322041582,0.5458201610207912,0.48,0.5,0.4253438711833671,0.3816403220415823,0.30349209661247467,pp
P1204,0.5539543159932006,0.5366412866628892,0.48,0.5,0.43201522800226644,0.37067174266742214,0.30403045600453293,pp
P1205,0.6482041646577448,0.6864083293154895,0.48,0.5,0.4021361097718298,0.47640832931548943,0.35,pp
P1206,0.6308951962951506,0.858209607409699,0.48,0.5,0.388209607409699,0.46820960740969897,0.34537117777090304,pp
P1207,0.7,0.6170417225313257,0.48,0.5,0.5388748324060227,0.5176527591562248,0.43938896337510097,pp
P1208,0.2956378795233516,0.39,0.48,0.5,0.5218792931744506,0.3774484819065936,0.4612070682554946,pp
P1209,0.5681822128352672,0.580911064176336,0.48,0.5,0.39727114865893126,0.4518221283526719,0.32454663850580157,pp
P1210,0.74,0.5034705208460485,0.48,0.5,0.4296218006043203,0.5669410416920969,0.3484538392748156,pp
P1211,0.67,0.61,0.48,0.5,0.51,0.37,0.38,pp
P1212,0.6329855158818283,0.7971593252998894,0.48,0.5,0.4268696429364541,0.3989565476454847,0.19,pp
P1213,0.6560224935820285,0.8500562339550711,0.48,0.5,0.3459662596269573,0.40602249358202847,0.37591002567188614,pp
P1214,0.74,0.4713158025290124,0.48,0.5,0.49473678988395037,0.5680262962064814,0.4160525924129628,pp
P1215,0.74,0.47377267345906077,0.48,0.5,0.49874244218031305,0.574611045338852,0.41496976872125224,pp
P1216,0.6292722726599781,0.8068193183500547,0.48,0.5,0.4785445453199562,0.36,0.3907277273400219,pp
P1217,0.6793660427979309,0.6661962567875849,0.48,0.5,0.49126791440413836,0.39809812839379244,0.3425358288082768,pp
P1218,0.6915022799972986,0.5884977200027014,0.48,0.5,0.49387329000202607,0.3592488600013507,0.3477465800040521,pp
P1219,0.7388065545250558,0.8152262181002233,0.48,0.5,0.5007410092744975,0.4923868909498883,0.3980655452505583,pp
P1220,0.656564728413705,0.6887482172690361,0.48,0.5,0.5415575974898492,0.4,0.3634352715862951,pp
P1221,0.6843477141820102,0.5956522858179897,0.48,0.5,0.4741307145449743,0.420216999637036,0.480433999274072,pp
P1222,0.6499409368906698,0.8499409368906697,0.48,0.5,0.3550885946639954,0.4301181262186605,0.38011812621866053,pp
P1223,0.6842138701195064,0.655953766268312,0.48,0.5,0.48859537662683117,0.392976883134156,0.33719075325366243,pp
P1224,0.6491446480755336,0.7779937317356324,0.48,0.5,0.3425660557733991,0.3854276759622332,0.4354276759622332,pp
P1225,0.6703159924809816,0.7872630056392639,0.48,0.5,0.4154739887214724,0.42789499060122704,0.4248420037595092,pp
P1226,0.63,0.8,0.48,0.5,0.46,0.31,0.29,pp
P1227,0.7484602824216445,0.7819287291025994,0.48,0.5,0.46884929394588853,0.4476985878917771,0.4015397175783554,pp
P1228,0.7,0.6290340708904484,0.48,0.5,0.5028977873286548,0.5136553097031838,0.45537876118726456,pp
P1229,0.6558308714489067,0.6087463071733601,0.48,0.5,0.4555588380681243,0.6138970951703108,0.2215257262074223,pp
P1230,0.74,0.49,0.48,0.5,0.42,0.54,0.36,pp
P1231,0.6508087488054513,0.5706469990443609,0.48,0.5,0.4714557478498122,0.4708087488054512,0.508706001911278,pp
P1232,0.7212803205267818,0.7259602403950863,0.48,0.5,0.3614791185513499,0.6750775159174406,0.6744373556540497,pp
P1233,0.6291909979803033,0.6491909979803033,0.48,0.5,0.39060675151477253,0.43959549899015166,0.3504045010098483,pp
