id_protein,feature1,feature2,feature3,feature4,feature5,feature6,feature7,class_label
P0948,0.7123012152544481,0.5844246961863879,0.48,0.5,0.8006641709748663,0.4290271266952843,0.20721234809319397,om
P0949,0.6534409974643159,0.6755297186326013,0.48,0.5,0.6465288491735643,0.3734409974643159,0.31138242965815033,om
P0950,0.7387803127616607,0.7712196872383393,0.48,0.5,0.8173778518568683,0.5657926172856227,0.30981722633354686,om
P0951,0.6403148497607544,0.5971663521532106,0.48,0.5,0.6551574248803772,0.4770465234449035,0.305787124401886,om
P0952,0.630639484616385,0.4951158769310795,0.48,0.5,0.7842446384525357,0.4423261846033808,0.27872103076723015,om
P0953,0.67,0.8744318969570849,0.48,0.5,0.7313920257607288,0.5055681030429151,0.26670430912874543,om
P0954,0.6313361154917021,0.6739666140995754,0.48,0.5,0.6566805774585103,0.3993110760663836,0.27732776901659595,om
P0955,0.61,0.75,0.48,0.5,0.51,0.33,0.33,om
P0956,0.6713359158018447,0.8639690103778639,0.48,0.5,0.7446950738202914,0.4933204209907766,0.25267183160368933,om
P0957,0.65,0.51,0.48,0.5,0.66,0.54,0.33,om
P0958,0.7307712484550546,0.8973632138443013,0.48,0.5,0.5910942892455895,0.526044820766452,0.28472642768860257,om
P0959,0.6957865522131593,0.8431620682669153,0.48,0.5,0.7373675863466169,0.5147351726932339,0.2131620682669153,om
P0960,0.67,0.88,0.48,0.5,0.73,0.5,0.25,om
P0961,0.5529350109846075,0.7740708971077009,0.48,0.5,0.6990413566461589,0.38898227572307476,0.3500590809230841,om
P0962,0.7445454820308183,0.7818180718767269,0.48,0.5,0.8381817769537726,0.5727272589845909,0.2972727410154091,om
P0963,0.7373143062780226,0.8976979768097337,0.48,0.5,0.5765223990390878,0.5303836705317111,0.2930693642536884,om
P0964,0.6760087458819565,0.8078950494165233,0.48,0.5,0.7960962047015202,0.46995627059021805,0.26201749176391276,om
P0965,0.6594422265239056,0.5390703775398428,0.48,0.5,0.7801859244920315,0.42055777347609435,0.24565073572211008,om
P0966,0.7463665756457033,0.5759083560885742,0.48,0.5,0.8475040415128421,0.4886415073799808,0.2029541780442871,om
P0967,0.6814252995312585,0.8285747004687415,0.48,0.5,0.7528534619726658,0.544284487324222,0.3600028629101488,om
P0968,0.687026579124172,0.7712425265986752,0.48,0.5,0.8428106316496687,0.4682691057228472,0.2728106316496688,om
P0969,0.6726981751472332,0.7025396350294466,0.48,0.5,0.7023810949116601,0.4125924817353755,0.38238109491166006,om
P0970,0.68,0.76,0.48,0.5,0.84,0.45,0.27,om
P0971,0.6353265115709144,0.5326120925673147,0.48,0.5,0.7420613958617709,0.3860818611490279,0.2693469768581713,om
P0972,0.6269455921344017,0.7907949624393162,0.7998327441444447,0.5,0.7584518890852564,0.5707531484754274,0.46225944542628217,om
P0973,0.6403964933710322,0.6775242079547613,0.48,0.5,0.6666343893936516,0.40792070132579356,0.2841585973484129,om
P0974,0.77,0.57,0.48,0.5,0.88,0.53,0.2,om
P0975,0.6591743768875168,0.5716882552850467,0.48,0.5,0.75499074773498,0.4208256231124833,0.2916697507550067,om
P0976,0.6779070138199175,0.84,0.48,0.5,0.7558140276398347,0.5452713425466116,0.3594573149067768,om
P0977,0.6756043798375825,0.8816012513821664,0.48,0.5,0.7171899889426687,0.5024018770732496,0.2532025027643328,om
P0978,0.6936480630606411,0.8163519369393589,0.48,0.5,0.7666040709432211,0.5488680236477403,0.3493079448219391,om
P0979,0.67,0.88,0.48,0.5,0.73,0.5,0.25,om
P0980,0.6789476095372458,0.7726286855530514,0.48,0.5,0.8284237049097029,0.4552619523137714,0.26789521907449143,om
P0981,0.6151066259329214,0.7346801222012356,0.48,0.5,0.5457463815304504,0.35042650373168593,0.3172334351676963,om
P0982,0.6837645063865745,0.76,0.7096163778598752,0.5,0.8035058025546298,0.5788313991484567,0.3971453906330241,om
P0983,0.7310292245546661,0.8358831017813353,0.48,0.5,0.8584561631680007,0.5794853877226669,0.29051461227733305,om
P0984,0.6103430079065539,0.6871918582723648,0.48,0.5,0.6836977007316218,0.39595929136182423,0.32773840936979765,om
P0985,0.7300771431326979,0.8371552398404203,0.48,0.5,0.6063838085134409,0.4969238104423265,0.3131533326903715,om
P0986,0.6932268975217465,0.76,0.48,0.5,0.838110443211179,0.4726746814658511,0.2756686703664628,om
P0987,0.7008288992742698,0.7398060773586229,0.48,0.5,0.6937566510885952,0.4552205269957579,0.36229277518143255,om
P0988,0.7444903620695038,0.7820385517219848,0.48,0.5,0.8382644568957442,0.572754818965248,0.2972451810347519,om
P0989,0.6701734464281964,0.6417918642861643,0.48,0.5,0.7142775142851142,0.40196531071436076,0.2960693785712786,om
P0990,0.6873931398511094,0.6004274405955624,0.48,0.5,0.7595725594044376,0.3926068601488906,0.23346174134001538,om
P0991,0.7415794055074508,0.7768411889850982,0.48,0.5,0.7626352440596071,0.5447382165223527,0.17369108261176336,om
P0992,0.68,0.63,0.48,0.5,0.73,0.4,0.3,om
P0993,0.6859065118353672,0.6063739526585309,0.48,0.5,0.7536260473414691,0.39409348816463274,0.2468413934816945,om
P0994,0.6804676714624727,0.6281293141501095,0.48,0.5,0.7318706858498905,0.3995323285375274,0.2957909568377464,om
P0995,0.6783443872487726,0.7798673530147303,0.48,0.5,0.8217882597364972,0.45827806375613767,0.26668877449754497,om
P0996,0.6,0.76,1.0,0.5,0.77,0.59,0.52,om
P0997,0.6868903298988398,0.6024386804046409,0.48,0.5,0.7575613195953591,0.39310967010116027,0.23798703091044207,om
P0998,0.7483668745032405,0.6935570537843255,0.48,0.5,0.7622147310783723,0.41355705378432556,0.32163312549675954,om
P0999,0.7758752337627516,0.6817677569588207,0.48,0.5,0.8211612152058962,0.4017677569588208,0.29412476623724837,om
P1000,0.704440368939126,0.84,0.48,0.5,0.8088807378782519,0.5629602459594173,0.32407950808116537,om
P1001,0.6744767310034102,0.8262792279590777,0.48,0.5,0.7792440410375121,0.477616344982949,0.2589534620068204,om
P1002,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
P1003,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1004,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
P1005,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1006,0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
P1007,0.698304017054776,0.506270237382023,1.0,0.5,0.569155508181178,0.5479662203272472,0.22508794883567224,omL
P1008,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1009,0.6817751885208853,0.4882248114791148,1.0,0.5,0.6140827049303825,0.552366918027847,0.2811834590139235,omL
P1010,0.6876581604349373,0.48234183956506277,1.0,0.5,0.5944727985502092,0.5602108805799164,0.2851054402899582,omL
P1011,0.7270927297264529,0.5387947125283293,1.0,0.5,0.43631123587730014,0.5478013218679177,0.1465231326885591,omL
P1012,0.6813934263758924,0.5243647906542422,1.0,0.5,0.6201230076843767,0.582848356593973,0.19987699231562328,omL
P1013,0.670520966164796,0.5468742030112247,1.0,0.5,0.6579161353408165,0.5784371015056123,0.1662515939775506,omL
P1014,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1015,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1016,0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
P1017,0.6702471144280664,0.49,1.0,0.5,0.5809884577122654,0.5548764427859669,0.31901154228773465,omL
P1018,0.6763469298388204,0.4801918420967078,1.0,0.5,0.5334612280644719,0.5698081579032922,0.3403836841934156,omL
P1019,0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
P1020,0.6660611220554654,0.5263667323327922,1.0,0.5,0.6127334646655844,0.5721222441109307,0.2387775588906927,omL
P1021,0.6701086337470975,0.549348197517415,1.0,0.5,0.65956546501161,0.5796740987587075,0.1613036049651701,omL
P1022,0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
P1023,0.6898370478041225,0.48016295219587757,1.0,0.5,0.5872098406529251,0.5631160637388299,0.286558031869415,omL
P1024,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1025,0.6797985080784628,0.47812089515292233,1.0,0.5,0.532080596768615,0.5718791048470777,0.33624179030584467,omL
P1026,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1027,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
P1028,0.709057636208489,0.46212031853089947,1.0,0.5,0.5232982732702881,0.5897644090521222,0.29670172672971196,omL
P1029,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1030,0.7505955415975294,0.5527515925311371,1.0,0.5,0.4239012733401962,0.5421560509336079,0.06821337520741193,omL
P1031,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1032,0.6854729145495061,0.5151859422636115,1.0,0.5,0.6058447990767288,0.5838682286373764,0.21415520092327114,omL
P1033,0.6949825387291563,0.49378928785939846,1.0,0.5,0.5725611144479532,0.5862456346822891,0.24743888555204685,omL
P1034,0.7256336882532555,0.488661761797635,1.0,0.5,0.48091577936686136,0.5769719264556205,0.22443717344259861,omL
P1035,0.6615772803166325,0.4994636818997949,1.0,0.5,0.5589273637995897,0.563154560633265,0.3284543936673504,omL
P1036,0.711572480399382,0.46288288073220046,1.0,0.5,0.5160687990015449,0.5886895996671816,0.29239967806965333,omL
P1037,0.6864326796363183,0.4835673203636817,1.0,0.5,0.5985577345456058,0.5585769061817577,0.28428845309087886,omL
P1038,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
P1039,0.7010176183012503,0.46898238169874973,1.0,0.5,0.5499412723291657,0.5780234910683337,0.29401174553416687,omL
P1040,0.6662056072984152,0.5272336437904905,1.0,0.5,0.614467287580981,0.5724112145968302,0.23588785403169832,omL
P1041,0.6641269224765324,0.49,1.0,0.5,0.5565076899061293,0.5579365387617339,0.3434923100938707,omL
P1042,0.6773532039031646,0.49,1.0,0.5,0.6094128156126579,0.5513233980484178,0.2905871843873421,omL
P1043,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1044,0.6718324870049752,0.539005077970149,1.0,0.5,0.6526700519800993,0.5745025389850744,0.1819898440597021,omL
P1045,0.6888145319526113,0.4811854680473887,1.0,0.5,0.5906182268246291,0.5617527092701484,0.2858763546350742,omL
P1046,0.7618533505725438,0.564075164052759,1.0,0.5,0.38259027638788695,0.5414812089868103,0.035921157269179015,omL
P1047,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1048,0.7039535942440974,0.46604640575590256,1.0,0.5,0.5401546858530084,0.5819381256587967,0.29596906282939833,omL
P1049,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1050,0.6743398321017959,0.49,1.0,0.5,0.5973593284071836,0.552830083949102,0.3026406715928164,omL
P1051,0.6708902815148643,0.5446583109108148,1.0,0.5,0.6564388739405432,0.5773291554554073,0.17068337817837048,omL
P1052,0.7366826690293033,0.540384594692714,1.0,0.5,0.46254814158526864,0.5437019256634108,0.10995199291209015,omL
P1053,0.7248306535816179,0.4871895315662995,1.0,0.5,0.4829233660459552,0.5776411220153184,0.22831850768884668,omL
P1054,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1055,0.6678275602072926,0.5369653612437555,1.0,0.5,0.633930722487511,0.5756551204145851,0.20344879585414832,omL
P1056,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
P1057,0.6737149288481077,0.5277104269113543,1.0,0.5,0.6451402846075694,0.5688552134556771,0.20457914617729156,omL
P1058,0.6798555704111254,0.49,1.0,0.5,0.6194222816445016,0.5500722147944374,0.2805777183554984,omL
P1059,0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
P1060,0.6715743648463166,0.5405538109221006,1.0,0.5,0.6537025406147338,0.5752769054610503,0.17889237815579884,omL
P1061,0.754877365160923,0.542275169461692,1.0,0.5,0.4078065870976927,0.552602195699231,0.08309273505553927,omL
P1062,0.729307603972865,0.4953972739502525,1.0,0.5,0.4717309900678375,0.5739103300226125,0.20667991413115244,omL
P1063,0.6895628303338981,0.4985002936301316,1.0,0.5,0.5934365824058386,0.5489374632962336,0.25131150899830573,omL
P1064,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
P1065,0.7303996641954169,0.4973993843582644,1.0,0.5,0.4690008395114576,0.5730002798371525,0.2014016230554847,omL
P1066,0.6837101173857407,0.5191522358820835,1.0,0.5,0.6120145891499076,0.5834275293464352,0.2079854108500924,omL
P1067,0.6742402548199679,0.5508480509639936,1.0,0.5,0.6477032610220933,0.5783038980720129,0.15363961777004823,omL
P1068,0.7449038380207449,0.523990369704699,1.0,0.5,0.4327404049481377,0.5609134683160459,0.13129811623306623,omL
P1069,0.6842519272158253,0.4857480727841747,1.0,0.5,0.6058269092805825,0.5556692362877671,0.28283461814388355,omL
P1070,0.6714158642995578,0.48315048142026534,1.0,0.5,0.535433654280177,0.5668495185797346,0.3463009628405307,omL
P1071,0.6767546344709607,0.5348020724403386,1.0,0.5,0.6363587793516378,0.5816886586177401,0.1836412206483623,omL
P1072,0.6847435239868889,0.48525647601311117,1.0,0.5,0.6041882533770373,0.5563246986491851,0.28316234932459255,omL
P1073,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
P1074,0.7536436928105977,0.5667287385621195,1.0,0.5,0.4174332908492668,0.546542522875761,0.034534460784103514,omL
P1075,0.7013554422217113,0.4794502550011495,1.0,0.5,0.5502559522240104,0.5878388605554278,0.2697440477759897,omL
P1076,0.6856964222826073,0.5146830498641337,1.0,0.5,0.6050625220108746,0.5839241055706518,0.21493747798912544,omL
P1077,0.6679909060248065,0.5379454361488388,1.0,0.5,0.6358908722976777,0.575981812049613,0.20018187950387056,omL
P1078,0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
P1079,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
P1080,0.7649618129222969,0.5663358639434887,1.0,0.5,0.3777862891200866,0.5409160340141279,0.02603059524723708,omL
P1081,0.6689134896268701,0.5434809377612203,1.0,0.5,0.6469618755224406,0.57782697925374,0.18173020746259905,omL
P1082,0.6641527173353196,0.49,1.0,0.5,0.5566108693412782,0.5579236413323403,0.34338913065872173,omL
P1083,0.6896130094679549,0.5115367341585126,1.0,0.5,0.49423443991316074,0.554615816460372,0.2657767880565073,omL
P1084,0.7230877346427483,0.5606175469285497,1.0,0.5,0.5060455695360297,0.5587649061429006,0.08036839803587746,omL
P1085,0.7221083592573356,0.5351697158235168,1.0,0.5,0.44401435387502675,0.5487075710441208,0.16238249327211382,omL
P1086,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
P1087,0.7556331601647424,0.5436607936353609,1.0,0.5,0.4059170995881442,0.5519723665293814,0.07943972587041208,omL
P1088,0.736729429176937,0.5404261592683883,1.0,0.5,0.46241825228628625,0.5436967300914515,0.10981171246918917,omL
P1089,0.6832182686238676,0.4867817313761324,1.0,0.5,0.6092724379204414,0.5542910248318235,0.28214551241591174,omL
P1090,0.7628777459981111,0.5636691075538764,1.0,0.5,0.38978403889413593,0.5407913615557655,0.03136676200566684,omL
P1091,0.7456609829908079,0.5253784688164811,1.0,0.5,0.43084754252298024,0.5602825141743267,0.12763858221109511,omL
P1092,0.7230227972009425,0.5606045594401885,1.0,0.5,0.5062338881172668,0.558790881119623,0.08046580419858626,omL
P1093,0.679463189033381,0.47832208657997144,1.0,0.5,0.5322147243866476,0.5716779134200286,0.3366441731599428,omL
P1094,0.6993669579769582,0.47063304202304174,1.0,0.5,0.5554434734101391,0.5758226106359444,0.2929113053179722,omL
P1095,0.7059940257573958,0.4624035845455626,1.0,0.5,0.5216023896970418,0.5875964154544374,0.3048071690911251,omL
P1096,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
P1097,0.7672619652322236,0.5694523930464447,1.0,0.5,0.3779403008265517,0.5410952139071106,0.014107052151664681,omL
P1098,0.6910602220451428,0.5026145003984287,1.0,0.5,0.5862892228420002,0.5852650555112857,0.23371077715799982,omL
P1099,0.6945973689473809,0.46924157863157145,1.0,0.5,0.5261610524210477,0.5807584213684285,0.3184831572631429,omL
P1100,0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
P1101,0.6736404106766535,0.49,1.0,0.5,0.5945616427066136,0.5531797946616733,0.3054383572933864,omL
P1102,0.6664400925031215,0.49,1.0,0.5,0.5657603700124861,0.5567799537484392,0.3342396299875139,omL
P1103,0.6714963092545839,0.5410221444724965,1.0,0.5,0.6540147629816643,0.5755110722362482,0.17795571105500713,omL
P1104,0.6825923370185288,0.5525184674037058,1.0,0.5,0.6234822226462664,0.5749630651925884,0.14111149447220672,omL
P1105,0.6855852802897491,0.5086074765743629,1.0,0.5,0.5004591122794788,0.5553481308564093,0.27859228998716223,omL
P1106,0.6644837337410117,0.49,1.0,0.5,0.5579349349640464,0.5577581331294943,0.3420650650359536,omL
P1107,0.6645019728778762,0.5170118372672567,1.0,0.5,0.5940236745345133,0.5690039457557522,0.26996054244247775,omL
P1108,0.6688952627297058,0.5433715763782345,1.0,0.5,0.6467431527564691,0.5777905254594115,0.18209474540588497,omL
P1109,0.694672075947713,0.4691967544313722,1.0,0.5,0.5261311696209148,0.5808032455686278,0.31839350886274437,omL
P1110,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1111,0.6628036085844454,0.5068216515066722,1.0,0.5,0.5736433030133444,0.5656072171688907,0.30392782831109266,omL
P1112,0.7033735438857414,0.4666264561142586,1.0,0.5,0.5420881870475287,0.5811647251809885,0.29558236259049425,omL
P1113,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
P1114,0.7072616696254278,0.5243721233639475,1.0,0.5,0.46695923785161164,0.5514069691590132,0.20962196028272984,omL
P1115,0.7649872951602431,0.5608100411271122,1.0,0.5,0.3825317620993923,0.5441772540331308,0.03422807339215861,omL
P1116,0.7446261959576244,0.5234813592556445,1.0,0.5,0.4334345101059392,0.5611448367019798,0.13264005287148248,omL
P1117,0.6602374085213156,0.4914244511278933,1.0,0.5,0.5428489022557866,0.5604748170426311,0.35525182957368906,omL
P1118,0.7351568750391285,0.5061209375717356,1.0,0.5,0.4571078124021787,0.5690359374673929,0.1784084373108788,omL
P1119,0.7327456572387293,0.501700371604337,1.0,0.5,0.4631358569031768,0.5710452856343923,0.19006265667947514,omL
P1120,0.7245636841404042,0.5296121636803592,1.0,0.5,0.4962119884988774,0.5450484795399552,0.1463089475787876,omL
P1121,0.6722261348301753,0.5366431910189481,1.0,0.5,0.6510954606792987,0.573321595509474,0.18671361796210398,omL
P1122,0.6916469993261313,0.4710118004043213,1.0,0.5,0.5273412002695476,0.5789881995956787,0.3220236008086425,omL
P1123,0.739005490907696,0.5638010981815391,1.0,0.5,0.4598840763676818,0.5523978036369216,0.056491763638456094,omL
P1124,0.7172218267664819,0.5230860682368728,1.0,0.5,0.5166060367597726,0.5458642414703909,0.1683345197005544,omL
P1125,0.6689781923489151,0.5438691540934901,1.0,0.5,0.6477383081869802,0.57795638469783,0.1804361530216997,omL
P1126,0.67883523354644,0.5301207245205101,1.0,0.5,0.6290766825874601,0.5822088083866099,0.1909233174125399,omL
P1127,0.6722812608756568,0.5363124347460598,1.0,0.5,0.6508749564973733,0.5731562173730299,0.1873751305078804,omL
P1128,0.7002460635926058,0.5079965009712051,1.0,0.5,0.563760934464984,0.5477504373785994,0.2192618092221827,omL
P1129,0.7602422020386812,0.5629034196644954,1.0,0.5,0.38508023321294726,0.5417741450838762,0.04104753896783253,omL
P1130,0.6609786877274809,0.4907117728927134,1.0,0.5,0.5384874826029841,0.5598220567768217,0.35688599359437884,omL
P1131,0.7256437146077002,0.48868014344745037,1.0,0.5,0.4808907134807495,0.5769635711602499,0.2243887127294491,omL
P1132,0.685325017958031,0.4947333492960275,1.0,0.5,0.605208283449914,0.5494083313379966,0.26402494612590705,omL
P1133,0.6729382477920952,0.5323705132474289,1.0,0.5,0.6482470088316192,0.5711852566237144,0.1952589735051422,omL
P1134,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
P1135,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
P1136,0.6788753162805121,0.4967481023169276,1.0,0.5,0.6244987348779517,0.5533740511584638,0.26650379536614477,omL
P1137,0.675364376487211,0.5379301529037754,1.0,0.5,0.6412246822947617,0.5813410941218027,0.17877531770523836,omL
P1138,0.6708868584303355,0.5446788494179874,1.0,0.5,0.6564525662786582,0.5773394247089936,0.17064230116402535,omL
P1139,0.6773395265515532,0.505962840690681,1.0,0.5,0.6306418937937873,0.5579814203453405,0.24807431861863802,omL
P1140,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
P1141,0.7007971991246271,0.5561594398249254,1.0,0.5,0.5706881225385816,0.5676811203501492,0.11380420131305943,omL
P1142,0.7428101216805064,0.5201518897475951,1.0,0.5,0.43797469579873405,0.5626582319329113,0.1414177452108858,omL
P1143,0.7058294691594427,0.4693836943912539,1.0,0.5,0.5345968579419504,0.5889573672898607,0.28540314205804956,omL
P1144,0.697678266641138,0.472321733358862,1.0,0.5,0.56107244452954,0.573571022188184,0.291785511094092,omL
P1145,0.74,0.49,0.48,0.5,0.42,0.54,0.36,pp
P1146,0.7,0.61,0.48,0.5,0.56,0.52,0.43,pp
P1147,0.66,0.86,0.48,0.5,0.34,0.41,0.36,pp
P1148,0.73,0.78,0.48,0.5,0.58,0.51,0.31,pp
P1149,0.65,0.57,0.48,0.5,0.47,0.47,0.51,pp
P1150,0.72,0.86,0.48,0.5,0.17,0.55,0.21,pp
P1151,0.67,0.7,0.48,0.5,0.46,0.45,0.33,pp
P1152,0.67,0.81,0.48,0.5,0.54,0.49,0.23,pp
P1153,0.67,0.61,0.48,0.5,0.51,0.37,0.38,pp
P1154,0.63,1.0,0.48,0.5,0.35,0.51,0.49,pp
P1155,0.57,0.59,0.48,0.5,0.39,0.47,0.33,pp
P1156,0.71,0.71,0.48,0.5,0.4,0.54,0.39,pp
P1157,0.66,0.74,0.48,0.5,0.31,0.38,0.43,pp
P1158,0.67,0.81,0.48,0.5,0.25,0.42,0.25,pp
P1159,0.64,0.72,0.48,0.5,0.49,0.42,0.19,pp
P1160,0.68,0.82,0.48,0.5,0.38,0.65,0.56,pp
P1161,0.32,0.39,0.48,0.5,0.53,0.28,0.38,pp
P1162,0.7,0.64,0.48,0.5,0.47,0.51,0.47,pp
P1163,0.63,0.57,0.48,0.5,0.49,0.7,0.2,pp
P1164,0.74,0.82,0.48,0.5,0.49,0.49,0.41,pp
P1165,0.63,0.86,0.48,0.5,0.39,0.47,0.34,pp
P1166,0.63,0.83,0.48,0.5,0.4,0.39,0.19,pp
P1167,0.63,0.71,0.48,0.5,0.6,0.4,0.39,pp
P1168,0.71,0.86,0.48,0.5,0.4,0.54,0.32,pp
P1169,0.68,0.78,0.48,0.5,0.43,0.44,0.42,pp
P1170,0.64,0.84,0.48,0.5,0.37,0.45,0.4,pp
P1171,0.74,0.47,0.48,0.5,0.5,0.57,0.42,pp
P1172,0.75,0.84,0.48,0.5,0.35,0.52,0.33,pp
P1173,0.63,0.65,0.48,0.5,0.39,0.44,0.35,pp
P1174,0.69,0.67,0.48,0.5,0.3,0.39,0.24,pp
P1175,0.7,0.71,0.48,0.5,0.42,0.84,0.85,pp
P1176,0.69,0.8,0.48,0.5,0.46,0.57,0.26,pp
P1177,0.64,0.66,0.48,0.5,0.41,0.39,0.2,pp
P1178,0.63,0.8,0.48,0.5,0.46,0.31,0.29,pp
P1179,0.66,0.71,0.48,0.5,0.41,0.5,0.35,pp
P1180,0.69,0.59,0.48,0.5,0.46,0.44,0.52,pp
P1181,0.68,0.67,0.48,0.5,0.49,0.4,0.34,pp
P1182,0.64,0.78,0.48,0.5,0.5,0.36,0.38,pp
P1183,0.62,0.78,0.48,0.5,0.47,0.49,0.54,pp
P1184,0.76,0.73,0.48,0.5,0.44,0.39,0.39,pp
P1185,0.64,0.81,0.48,0.5,0.37,0.39,0.44,pp
P1186,0.29,0.39,0.48,0.5,0.52,0.4,0.48,pp
P1187,0.62,0.83,0.48,0.5,0.46,0.36,0.4,pp
P1188,0.56,0.54,0.48,0.5,0.43,0.37,0.3,pp
P1189,0.69,0.66,0.48,0.5,0.41,0.5,0.25,pp
P1190,0.69,0.65,0.48,0.5,0.63,0.48,0.41,pp
P1191,0.43,0.59,0.48,0.5,0.52,0.49,0.56,pp
P1192,0.74,0.56,0.48,0.5,0.47,0.68,0.3,pp
P1193,0.71,0.57,0.48,0.5,0.48,0.35,0.32,pp
P1194,0.61,0.6,0.48,0.5,0.44,0.39,0.38,pp
P1195,0.59,0.61,0.48,0.5,0.42,0.42,0.37,pp
P1196,0.74,0.74,0.48,0.5,0.31,0.53,0.52,pp
P1197,0.64,0.66,0.48,0.5,0.41,0.39,0.2,pp
P1198,0.6253723773377929,0.6384309433444824,0.48,0.5,0.4015690566555177,0.42843094334448234,0.3569414339933106,pp
P1199,0.6641186400217787,0.5837644079934663,0.48,0.5,0.4616474560087115,0.36835254399128853,0.34752881598693275,pp
P1200,0.64,0.7098059618729269,0.48,0.5,0.47640794916390244,0.41490298093646344,0.1916990063545122,pp
P1201,0.6710963669211144,0.8520530790839884,0.48,0.5,0.3746578201526686,0.6250698273791201,0.5475349136895601,pp
P1202,0.5465396532602838,0.7065396532602837,0.48,0.5,0.48933167019466217,0.49,0.5477326680778649,pp
P1203,0.6691420057410946,0.7374260172232836,0.48,0.5,0.4252366762351576,0.5213313467292207,0.32257398277671634,pp
P1204,0.63,0.71,0.48,0.5,0.6,0.4,0.39,pp
P1205,0.6306622816550392,0.7146359715852744,0.48,0.5,0.593377183449608,0.3973508733798432,0.38933771834496084,pp
P1206,0.6474612925620004,0.8286532314050009,0.48,0.5,0.3588080611569995,0.39746129256200036,0.4101548297519986,pp
P1207,0.74,0.4899297276154259,0.48,0.5,0.42028108953829624,0.5401054085768612,0.36021081715372216,pp
P1208,0.6272674558367087,0.6028779093061181,0.48,0.5,0.4601453651428269,0.3842441813877638,0.38,pp
P1209,0.682122275221426,0.6586870458702377,0.48,0.5,0.40737409174047534,0.492122275221426,0.26312954129762334,pp
P1210,0.7185831228665104,0.8557084385667447,0.48,0.5,0.389271096416862,0.5357084385667448,0.32214578071662764,pp
P1211,0.6328999628680142,0.8542000742639715,0.48,0.5,0.3842000742639715,0.46420007426397153,0.3573997772080854,pp
P1212,0.7106031354823243,0.7896984322588378,0.48,0.5,0.5218094064469732,0.5390952967765134,0.2857539193529055,pp
P1213,0.6666559693928321,0.6989067176786132,0.48,0.5,0.41,0.5,0.3278134353572265,pp
P1214,0.6527601852558262,0.7046877776930085,0.48,0.5,0.46958370359067797,0.440416296409322,0.2053122223069915,pp
P1215,0.6898626838823791,0.5901373161176208,0.48,0.5,0.4951029870882156,0.3600686580588104,0.35020597417643123,pp
P1216,0.66,0.74,0.48,0.5,0.31,0.38,0.43,pp
P1217,0.6416247461584822,0.78,0.48,0.5,0.49715669422265624,0.36324949231696424,0.38162474615848213,pp
P1218,0.64162507230639,0.8043122469276353,0.48,0.5,0.3651247830808302,0.389187463846805,0.439187463846805,pp
P1219,0.6800377463995428,0.6698741786681908,0.48,0.5,0.4899874178668191,0.39993708933409544,0.3399748357336382,pp
P1220,0.63,0.8058581629919749,0.48,0.5,0.4482836740160502,0.32562176797859976,0.2704727900267503,pp
P1221,0.4195073321298489,0.5750104744712128,0.48,0.5,0.52,0.48325471351204574,0.5540041897884852,pp
P1222,0.6952437339778027,0.744431287385127,0.48,0.5,0.4147562660221973,0.49081244659267576,0.4047562660221973,pp
P1223,0.74,0.5394791413666924,0.48,0.5,0.4768402862111025,0.6549189505592906,0.32736114484441026,pp
P1224,0.6515899630954155,0.86,0.48,0.5,0.39269874538692695,0.4888912177084886,0.33460250922614615,pp
